지점,지점명,일시,평균기온(°C),평균최고기온(°C),평균최저기온(°C),월합강수량(00~24h만)(mm)
238,금산,2021-09,21.1,26.2,17,151.9
238,금산,2021-10,13.8,21.2,8.7,44
238,금산,2021-11,7.1,14.4,1.7,50.7
238,금산,2021-12,.9,7.3,-4.4,7.1
238,금산,2022-01,-1.9,4.8,-8.1,1.5
238,금산,2022-02,-1,5.6,-7.2,4.1
238,금산,2022-03,7.2,14.4,.5,80.6
238,금산,2022-04,13.1,21.1,5.3,63.3
238,금산,2022-05,17.4,24.8,9.6,4.7
238,금산,2022-06,22.7,27.9,18,145.4
238,금산,2022-07,25.6,30.2,21.7,183.7
238,금산,2022-08,24.8,28.9,21.4,265.7
238,금산,2022-09,20.4,26.7,15.4,68.2
238,금산,2022-10,12.7,20.1,6.8,59.3
238,금산,2022-11,7.6,16.1,1,54.2
238,금산,2022-12,-2.8,3.2,-7.9,18
238,금산,2023-01,-1.9,5,-7.8,28.7
238,금산,2023-02,1.2,8.1,-5.1,8.7
238,금산,2023-03,8.8,17,.4,22
238,금산,2023-04,12.7,19.7,5.7,46.1
238,금산,2023-05,17.6,24.3,11.2,211.5
238,금산,2023-06,22.6,28.7,17.2,196.9
238,금산,2023-07,25.2,29.9,22,624.5
238,금산,2023-08,26.3,31.4,22.5,248.7
238,금산,2023-09,21.7,27,17.9,218.5
238,금산,2023-10,13.1,20.9,7.5,7.6
238,금산,2023-11,6.6,13,.8,60
238,금산,2023-12,1.5,7.1,-3.3,127.7
238,금산,2024-01,-.1,5.2,-4.6,54.3
238,금산,2024-02,3.4,8.8,-1,95.7
238,금산,2024-03,6.3,12.8,0,72.7
238,금산,2024-04,14.8,22,8.3,46.4
238,금산,2024-05,17.3,24.3,10.4,83.2
238,금산,2024-06,22.7,29.3,16.5,119.7
238,금산,2024-07,26.2,30.3,22.7,501.5
238,금산,2024-08,28.1,33.8,23.8,56.7
238,금산,2024-09,25.1,30.9,20.6,264.8
238,금산,2024-10,15.2,21.2,10.6,81
238,금산,2024-11,8.7,15.8,3.1,32.7
238,금산,2024-12,1,6.4,-3.8,7.5
239,세종,2020-01,2.1,7.1,-1.7,81.3
239,세종,2020-02,2.9,8.3,-1.9,89.7
239,세종,2020-03,7.8,14.3,1.7,22.6
239,세종,2020-04,10.8,17.9,4.3,17.6
239,세종,2020-05,18.2,24,13,91.6
239,세종,2020-06,23.2,28.5,18.9,214.2
239,세종,2020-07,23.2,27.1,20.1,436.4
239,세종,2020-08,26.8,31,23.9,501.1
239,세종,2020-09,20.5,25.4,16.8,171.3
239,세종,2020-10,13.4,19.8,8.2,6.4
239,세종,2020-11,8,13.4,3.3,50.1
239,세종,2020-12,-.1,5,-4.3,3.5
239,세종,2021-01,-1.7,3.3,-6.6,22
239,세종,2021-02,3.2,9,-2.2,14.4
239,세종,2021-03,8.8,15.1,3.2,99.8
239,세종,2021-04,13.9,20.1,8.1,56
239,세종,2021-05,16.8,22.4,11.7,141.9
239,세종,2021-06,22.6,27.8,18.2,67.8
239,세종,2021-07,26.9,31.7,23,180.7
239,세종,2021-08,25.1,29.5,21.8,232.1
239,세종,2021-09,21.8,26.4,18.2,184.6
239,세종,2021-10,15,21,10.3,36.4
239,세종,2021-11,8.2,14.3,3.3,60.9
239,세종,2021-12,1.2,6.4,-3.4,8
239,세종,2022-01,-1.4,4.2,-6.6,2.7
239,세종,2022-02,-.4,5.2,-5.6,2.2
239,세종,2022-03,7.7,13.9,1.9,77.1
239,세종,2022-04,14.2,21.6,7.7,53.7
239,세종,2022-05,18.4,25.3,11.7,9.4
239,세종,2022-06,23.3,28.7,19,118.5
239,세종,2022-07,26.4,30.9,22.9,239.5
239,세종,2022-08,25.3,29.2,22.3,421
239,세종,2022-09,21.8,27.2,17.3,138.8
239,세종,2022-10,13.9,20,9,100.7
239,세종,2022-11,9.4,16.1,3.9,39.8
239,세종,2022-12,-2.4,2.6,-6.7,19
239,세종,2023-01,-1.2,4.4,-6.1,26.3
239,세종,2023-02,2,8.1,-3.2,4.1
239,세종,2023-03,9.6,17.1,2.6,18.5
239,세종,2023-04,13.3,19.4,7.3,48.8
239,세종,2023-05,18.5,24.4,12.8,194.2
239,세종,2023-06,23.1,28.5,18.3,112.6
239,세종,2023-07,25.6,29.9,22.7,866.5
239,세종,2023-08,26.7,31.6,23.1,301.6
239,세종,2023-09,22.7,27.4,19.2,373.1
239,세종,2023-10,14.8,21.2,9.9,5.3
239,세종,2023-11,7.6,13,2.8,40
239,세종,2023-12,2.3,6.7,-1.6,112.3
239,세종,2024-01,.1,4.8,-3.8,42.5
239,세종,2024-02,4,8.7,-.1,104
239,세종,2024-03,7,12.8,1.6,48.8
239,세종,2024-04,15.8,22.1,10.1,43.3
239,세종,2024-05,17.9,24.4,12.1,128.8
239,세종,2024-06,23.3,29.4,17.6,104.3
239,세종,2024-07,26.2,29.9,23.4,542.1
239,세종,2024-08,28.1,33.1,24.4,70.7
239,세종,2024-09,25.2,30.4,21.6,232.1
239,세종,2024-10,15.7,20.7,11.9,97.1
239,세종,2024-11,9.5,15.7,4.7,43.1
239,세종,2024-12,1.3,5.9,-2.7,6
243,부안,2020-01,3.3,7.7,-.3,79.1
243,부안,2020-02,3.9,9,-.7,59
243,부안,2020-03,7.6,13.6,2.4,22.1
243,부안,2020-04,10.3,16.1,4.9,22.2
243,부안,2020-05,17.6,23.1,13.2,111.9
243,부안,2020-06,22.4,27.2,19,157.6
243,부안,2020-07,23.1,26.5,20.6,509.8
243,부안,2020-08,27.2,31.3,24.4,421.6
243,부안,2020-09,21,25.8,17.3,224.3
243,부안,2020-10,14.5,20.5,9.3,6.8
243,부안,2020-11,9.4,14.6,4.8,49.4
243,부안,2020-12,1.8,7,-2.4,31
243,부안,2021-01,0,4.9,-4.7,32.6
243,부안,2021-02,4.1,9.6,-.8,23.3
243,부안,2021-03,8.4,14.5,3.6,100.4
243,부안,2021-04,13.2,19.5,8,46.4
243,부안,2021-05,17.1,22.4,12.1,81.7
243,부안,2021-06,22.3,27.4,18.6,97.1
243,부안,2021-07,26.7,31.4,23.1,224.6
243,부안,2021-08,25.4,30,22.1,409.7
243,부안,2021-09,22.4,26.9,18.8,166.6
243,부안,2021-10,16,21.9,11.2,50.3
243,부안,2021-11,9.6,15.1,4.9,100.3
243,부안,2021-12,3.2,8.4,-1.2,21
243,부안,2022-01,.1,4.8,-4.4,5.2
243,부안,2022-02,.7,5.9,-4,11
243,부안,2022-03,7.7,13.8,2.5,69.7
243,부안,2022-04,13.4,19.7,8.1,58.3
243,부안,2022-05,18,24,12.5,7.2
243,부안,2022-06,23,27.4,19.5,172.8
243,부안,2022-07,26.5,30.5,23.3,126.1
243,부안,2022-08,26,29.6,23.2,276.7
243,부안,2022-09,21.9,27.2,17.7,85.9
243,부안,2022-10,14.7,20.6,9.5,37.6
243,부안,2022-11,10.4,17.2,4.8,63.7
243,부안,2022-12,-.1,4.5,-4.5,57
243,부안,2023-01,.7,5.8,-4.2,35.4
243,부안,2023-02,2.4,7.9,-2.5,4.8
243,부안,2023-03,8.9,16.2,2.7,19.8
243,부안,2023-04,13.3,19.3,7.5,48.6
243,부안,2023-05,18.6,24.2,13.9,236.7
243,부안,2023-06,22.6,27.6,18.8,247.2
243,부안,2023-07,26.1,29.8,23.3,647.2
243,부안,2023-08,27,31.6,23.7,168.5
243,부안,2023-09,23.1,27.9,19.6,191.2
243,부안,2023-10,16,21.7,11.3,13.3
243,부안,2023-11,9.2,14.1,4.6,104.7
243,부안,2023-12,3.9,8.2,.1,136.2
243,부안,2024-01,2,6.4,-1.8,54.7
243,부안,2024-02,5.2,9.7,1.2,130.9
243,부안,2024-03,7.3,12.7,2.4,75.2
243,부안,2024-04,14.5,20.6,9.6,56.6
243,부안,2024-05,17.7,23.4,12.9,88.3
243,부안,2024-06,22.9,28.4,18.4,77.7
243,부안,2024-07,27.1,30.6,24.3,325.5
243,부안,2024-08,28.5,33.4,25.1,37.2
243,부안,2024-09,25.8,30.9,22,165.1
243,부안,2024-10,16.8,22,12.4,71.6
243,부안,2024-11,10.5,16.3,5.5,50.4
243,부안,2024-12,3.3,7.5,-.4,35
244,임실,2020-01,1.7,7,-2.6,73.9
244,임실,2020-02,2.4,8.7,-3.1,59.6
244,임실,2020-03,6.4,13.6,-.3,45.3
244,임실,2020-04,8.9,16.5,1.7,40.5
244,임실,2020-05,17.1,23.2,11.5,77.7
244,임실,2020-06,21.9,27.6,17.3,173.9
244,임실,2020-07,22.1,25.7,19.5,514.6
244,임실,2020-08,25.7,30.1,22.7,631.4
244,임실,2020-09,19,24.4,14.8,158
244,임실,2020-10,12.3,19.6,6,7.6
244,임실,2020-11,7.3,13.7,1.5,71
244,임실,2020-12,-.5,5.6,-5.7,16.3
244,임실,2021-01,-2,4.2,-8,40.6
244,임실,2021-02,2.4,9.3,-3.7,29.5
244,임실,2021-03,8.1,15.4,1.5,105.5
244,임실,2021-04,12.6,19.4,5.9,43.3
244,임실,2021-05,16,22.1,10,89.5
244,임실,2021-06,21.2,26.9,16.4,113.3
244,임실,2021-07,25,30,21,223.2
244,임실,2021-08,24,29,20.6,370.9
244,임실,2021-09,20.8,25.7,16.7,90.8
244,임실,2021-10,13.8,21.1,8.3,41.3
244,임실,2021-11,6.7,14,1.5,101.8
244,임실,2021-12,1,7.5,-4.2,9.5
244,임실,2022-01,-1.7,4.8,-7.5,2.1
244,임실,2022-02,-1.2,5.2,-7.2,7.1
244,임실,2022-03,6.9,13.9,.2,86.5
244,임실,2022-04,12.9,20.8,5.7,61.7
244,임실,2022-05,16.5,24.3,8.7,4.1
244,임실,2022-06,21.8,27.3,17.5,263.8
244,임실,2022-07,25,29.5,21.5,133.8
244,임실,2022-08,24.5,28.5,21.4,168.9
244,임실,2022-09,20.6,26.5,15.9,73.3
244,임실,2022-10,13,20.4,6.9,49
244,임실,2022-11,8.4,16.7,1.6,74.6
244,임실,2022-12,-2.3,3.8,-7.7,41.8
244,임실,2023-01,-1.2,5.2,-7,21.6
244,임실,2023-02,1.6,8.8,-4.4,14
244,임실,2023-03,8.7,17,.8,35.4
244,임실,2023-04,12.5,19.2,5.7,62.6
244,임실,2023-05,17.4,23.8,11.5,222
244,임실,2023-06,21.8,27.7,17,208.1
244,임실,2023-07,25,29.1,22.1,708.5
244,임실,2023-08,25.9,31,22.4,328.2
244,임실,2023-09,22,27.2,18.1,151.6
244,임실,2023-10,13.6,21.1,7.7,11.1
244,임실,2023-11,7.2,13.5,1.5,91.5
244,임실,2023-12,2.5,7.6,-2,129.8
244,임실,2024-01,.7,6,-3.9,48.1
244,임실,2024-02,4.2,9.5,-.5,108.5
244,임실,2024-03,6.3,12.9,.2,73.6
244,임실,2024-04,14.8,21.7,8.3,74.3
244,임실,2024-05,17.2,24.3,10.6,104.5
244,임실,2024-06,21.9,28.2,16.2,100.4
244,임실,2024-07,25.8,29.6,23,369.7
244,임실,2024-08,27,32.6,23.1,107.9
244,임실,2024-09,24.5,29.9,20.3,276.6
244,임실,2024-10,15.3,21.5,10.3,83.1
244,임실,2024-11,8.6,15.4,2.9,69.5
244,임실,2024-12,1.1,6.4,-3.3,23.7
245,정읍,2020-01,2.7,7.1,-.9,73.3
245,정읍,2020-02,3.5,8.8,-1,58.1
245,정읍,2020-03,7.4,13.8,1.4,39.1
245,정읍,2020-04,9.9,16.5,3.9,34.5
245,정읍,2020-05,17.7,23.5,12.8,86.1
245,정읍,2020-06,22.5,28.1,18.3,109.6
245,정읍,2020-07,22.9,26.8,20.1,465.8
245,정읍,2020-08,27.2,31.6,24,530.4
245,정읍,2020-09,20.4,25.5,16.7,211.4
245,정읍,2020-10,13.9,20.1,8.6,5.9
245,정읍,2020-11,8.9,14,4.3,69.8
245,정읍,2020-12,1.1,5.8,-3.1,34.9
245,정읍,2021-01,-.4,4.3,-5,42.6
245,정읍,2021-02,3.7,9.1,-1.3,36.9
245,정읍,2021-03,8.5,14.8,3.1,94.2
245,정읍,2021-04,13.4,19.9,7.5,26.7
245,정읍,2021-05,17.1,22.8,11.3,96.4
245,정읍,2021-06,22.4,27.7,18,124.2
245,정읍,2021-07,26.4,31.5,22.4,260.3
245,정읍,2021-08,25.1,30,21.7,358.7
245,정읍,2021-09,22.1,26.8,18.2,156.8
245,정읍,2021-10,15.6,21.5,10.8,39.9
245,정읍,2021-11,9,14.6,4.3,94.8
245,정읍,2021-12,2.8,7.6,-1.6,23.1
245,정읍,2022-01,-.6,4.1,-4.7,3.7
245,정읍,2022-02,-.1,4.9,-4.6,15.3
245,정읍,2022-03,7.7,13.8,2.1,72.3
245,정읍,2022-04,13.5,20.2,7.8,89.9
245,정읍,2022-05,17.8,24.6,11.6,7
245,정읍,2022-06,23,27.9,19.1,233.7
245,정읍,2022-07,26.4,30.9,22.7,109.2
245,정읍,2022-08,26,29.6,22.9,134.4
245,정읍,2022-09,21.5,27,17,124.5
245,정읍,2022-10,14.1,20.2,9,45
245,정읍,2022-11,10.1,16.6,4.4,77.6
245,정읍,2022-12,-.7,3.9,-5,66.7
245,정읍,2023-01,.2,5,-4.7,22.1
245,정읍,2023-02,1.9,7.5,-2.9,7.9
245,정읍,2023-03,9.1,16.3,2.7,30.9
245,정읍,2023-04,13.2,19.4,7.1,47.9
245,정읍,2023-05,18.7,24.6,13.3,202.1
245,정읍,2023-06,22.8,28.5,18.1,230.8
245,정읍,2023-07,26.2,30.3,23.1,705.4
245,정읍,2023-08,26.9,31.8,23.1,260.2
245,정읍,2023-09,23,28,19.4,198.8
245,정읍,2023-10,15.6,21.7,10.7,16.7
245,정읍,2023-11,9,13.9,4.1,90.9
245,정읍,2023-12,3.8,8,.1,124
245,정읍,2024-01,1.8,6,-2,67.9
245,정읍,2024-02,5.2,9.7,1.2,106
245,정읍,2024-03,7.1,12.9,1.9,69.3
245,정읍,2024-04,15.2,22,9.4,70.8
245,정읍,2024-05,18.1,24.9,12.2,83.9
245,정읍,2024-06,23.3,29.6,17.8,76.3
245,정읍,2024-07,27.5,31.4,24.7,307.4
245,정읍,2024-08,28.8,34.5,24.7,126.9
245,정읍,2024-09,26.2,31.9,21.8,153.6
245,정읍,2024-10,16.7,22.2,12.1,87.8
245,정읍,2024-11,10.1,16.3,5.2,47.2
245,정읍,2024-12,2.6,7.1,-1.2,29.6
247,남원,2020-01,2.3,7.8,-1.9,59.8
247,남원,2020-02,3.2,9.6,-1.9,62.2
247,남원,2020-03,7.3,14.6,.6,38.1
247,남원,2020-04,9.9,17.7,2.7,55.6
247,남원,2020-05,18.3,24.4,12.8,73.4
247,남원,2020-06,23.3,28.9,18.5,218.5
247,남원,2020-07,23.2,27,20.4,568.9
247,남원,2020-08,27.2,31.6,23.7,657
247,남원,2020-09,20.5,25.6,16.4,216.6
247,남원,2020-10,13.9,20.7,8.2,11.9
247,남원,2020-11,8.2,14.7,2.7,33.1
247,남원,2020-12,0,6.4,-4.9,12.1
247,남원,2021-01,-.8,5.1,-6.2,34.1
247,남원,2021-02,3.2,9.9,-2.5,33.6
247,남원,2021-03,9.2,16.3,2.7,87.3
247,남원,2021-04,13.7,20.6,7.3,42.8
247,남원,2021-05,17.1,23.6,10.9,60.3
247,남원,2021-06,22.4,28.2,17.6,112.9
247,남원,2021-07,26.1,31.1,22.1,204.4
247,남원,2021-08,25.1,30.3,21.6,315.9
247,남원,2021-09,21.8,26.2,18.3,108.5
247,남원,2021-10,14.8,21.8,9.2,54.9
247,남원,2021-11,7.2,14.3,2.1,76.2
247,남원,2021-12,1.2,7.6,-4,5.9
247,남원,2022-01,-1,5.3,-6.4,.7
247,남원,2022-02,-.6,5.7,-6.5,3.9
247,남원,2022-03,7.7,14.6,1.1,73
247,남원,2022-04,13.8,21.5,6.6,42.6
247,남원,2022-05,17.9,25.4,10.4,1.6
247,남원,2022-06,23.2,28.5,18.7,162.3
247,남원,2022-07,26,30.6,22.1,158.2
247,남원,2022-08,25.6,29.7,22.1,162.7
247,남원,2022-09,21.4,26.9,16.7,70.4
247,남원,2022-10,13.7,20.8,7.6,53.2
247,남원,2022-11,8.8,16.8,2.4,54
247,남원,2022-12,-1.9,3.7,-6.7,28.8
247,남원,2023-01,-1,5.3,-6.4,26.4
247,남원,2023-02,1.9,8.8,-4.1,19.9
247,남원,2023-03,9.1,17.3,1.3,45.5
247,남원,2023-04,13.1,19.8,6.5,37.9
247,남원,2023-05,18.2,24.3,12.5,172.6
247,남원,2023-06,22.9,28.9,18.1,273
247,남원,2023-07,26,30.4,22.7,628.9
247,남원,2023-08,27.1,32.3,23.3,294.2
247,남원,2023-09,23.2,28.3,19.6,107.1
247,남원,2023-10,14.5,21.7,8.7,9.9
247,남원,2023-11,7.6,13.9,2,83.5
247,남원,2023-12,2.9,8,-1.4,106.8
247,남원,2024-01,1.1,6.3,-3.4,34.3
247,남원,2024-02,4.7,9.7,.2,111.6
247,남원,2024-03,7,13.4,.9,65
247,남원,2024-04,15.7,22.3,9.6,75.6
247,남원,2024-05,18.4,25.2,11.7,91.1
247,남원,2024-06,23,29,17.4,191
247,남원,2024-07,27,31,23.7,312.8
247,남원,2024-08,28.2,34,24,146.9
247,남원,2024-09,25.6,30.8,21.6,223
247,남원,2024-10,16.3,22.1,11.3,100.9
247,남원,2024-11,9.4,15.8,4.3,60.1
247,남원,2024-12,1.3,6.7,-3,3.7
248,장수,2020-01,.6,5.9,-3.7,108.6
248,장수,2020-02,1.7,8.2,-3.9,65.3
248,장수,2020-03,6.1,12.9,-.8,43.2
248,장수,2020-04,8.2,15.6,.8,45.7
248,장수,2020-05,16.5,22.6,10.7,81.4
248,장수,2020-06,21.5,27,16.6,210.2
248,장수,2020-07,21.6,25.3,18.6,584.6
248,장수,2020-08,25.3,29.6,22,623.4
248,장수,2020-09,17.8,23.4,13.6,268.2
248,장수,2020-10,11.1,18.9,4.5,8.5
248,장수,2020-11,6.2,13.2,0,73.4
248,장수,2020-12,-1.8,4.6,-6.8,13.5
248,장수,2021-01,-2.8,3.2,-9.2,36
248,장수,2021-02,1.8,8.5,-4.2,38.1
248,장수,2021-03,7.2,14.6,.6,109.3
248,장수,2021-04,11.6,18.5,4.4,50.8
248,장수,2021-05,15.2,21.3,9,117.9
248,장수,2021-06,20.6,26.2,15.6,150
248,장수,2021-07,24.2,29.5,19.7,203.6
248,장수,2021-08,23.2,28.5,19.6,380.7
248,장수,2021-09,19.8,24.9,15.4,111.8
248,장수,2021-10,12.6,20.5,6.6,49.8
248,장수,2021-11,5.6,13.2,.2,92.2
248,장수,2021-12,.2,6.1,-5.3,5
248,장수,2022-01,-3,4,-9.3,1.8
248,장수,2022-02,-2.5,3.8,-8.9,6.6
248,장수,2022-03,6,13.1,-.8,99.7
248,장수,2022-04,12.2,20.1,4.4,62.5
248,장수,2022-05,16,23.5,8.1,3.8
248,장수,2022-06,21.5,26.7,17.1,226.2
248,장수,2022-07,24.3,29,20.2,157.1
248,장수,2022-08,23.9,28.1,20.5,167.5
248,장수,2022-09,19.1,25.5,13.8,74.9
248,장수,2022-10,11.4,19.4,4.9,66.3
248,장수,2022-11,6.9,15.9,-.1,89.3
248,장수,2022-12,-3.6,2.5,-9.3,26.9
248,장수,2023-01,-2.6,3.9,-8.9,28.5
248,장수,2023-02,.3,7.9,-6.1,13.6
248,장수,2023-03,7.6,15.8,-.7,31.4
248,장수,2023-04,11.4,18.2,3.9,64.2
248,장수,2023-05,16.4,22.7,10.5,239.2
248,장수,2023-06,21.2,27,15.9,348
248,장수,2023-07,24.3,28.8,20.9,761.8
248,장수,2023-08,24.9,30.2,21.1,296.2
248,장수,2023-09,20.8,26.5,16.7,165.6
248,장수,2023-10,12,20,5.8,15.9
248,장수,2023-11,6,12.3,0,94.8
248,장수,2023-12,1.1,6.7,-3.9,108.9
248,장수,2024-01,-.3,5.1,-4.8,56.5
248,장수,2024-02,3,8.1,-1.5,127.7
248,장수,2024-03,5.1,11.4,-1.2,74.1
248,장수,2024-04,13.9,20.7,7,75.7
248,장수,2024-05,16.3,23.4,9.4,112.2
248,장수,2024-06,20.8,27.1,14.8,183.3
248,장수,2024-07,25.1,29,21.9,470.2
248,장수,2024-08,25.8,31.7,21.5,67.8
248,장수,2024-09,23.2,28.9,18.6,278.9
248,장수,2024-10,14,20.8,8.9,101.8
248,장수,2024-11,7.3,14.4,1.6,79.2
248,장수,2024-12,-.2,4.8,-4.9,16.9
251,고창군,2020-01,2.9,7.3,-.8,59
251,고창군,2020-02,3.7,9.2,-1.2,48
251,고창군,2020-03,7.5,14,1.1,45
251,고창군,2020-04,9.8,16.8,3.3,31.8
251,고창군,2020-05,17.7,23.5,12.5,90.4
251,고창군,2020-06,22.5,28.1,18,157.1
251,고창군,2020-07,23,26.8,20.2,455.5
251,고창군,2020-08,27.3,31.7,24.2,464.9
251,고창군,2020-09,20.7,25.7,16.8,237.4
251,고창군,2020-10,14.1,20.3,8.6,8.1
251,고창군,2020-11,9.1,14.4,4.5,63.4
251,고창군,2020-12,1.1,6.3,-3.3,11.1
251,고창군,2021-01,0,4.7,-4.7,12.3
251,고창군,2021-02,4,9.4,-1.3,12.6
251,고창군,2021-03,8.6,15.3,3,71.8
251,고창군,2021-04,13.5,20,7.4,29
251,고창군,2021-05,17.2,23.2,11.1,101.3
251,고창군,2021-06,22.4,28.1,17.7,131.4
251,고창군,2021-07,26.6,31.6,22.5,209.9
251,고창군,2021-08,25.3,30.5,21.6,329.7
251,고창군,2021-09,22.3,27.1,18.3,161.7
251,고창군,2021-10,15.8,21.8,10.8,43.2
251,고창군,2021-11,8.9,15.2,4.2,63.5
251,고창군,2021-12,2.8,8.1,-1.7,8.2
251,고창군,2022-01,-.4,4.7,-4.8,1.9
251,고창군,2022-02,.2,5.5,-4.8,2.6
251,고창군,2022-03,7.8,14.3,1.6,52.1
251,고창군,2022-04,13.5,20.8,7.3,27.4
251,고창군,2022-05,17.5,25.1,10.7,.2
251,고창군,2022-06,22.9,28.2,18.8,155.1
251,고창군,2022-07,26.4,31,22.6,101.7
251,고창군,2022-08,26,30.2,22.8,51.7
251,고창군,2022-09,21.8,27.4,17.4,95.1
251,고창군,2022-10,14.1,20.6,8.8,53.7
251,고창군,2022-11,10.1,17,4.2,91
251,고창군,2022-12,-.4,4.4,-4.8,20.3
251,고창군,2023-01,.3,5.6,-4.9,24.6
251,고창군,2023-02,2.1,8.2,-3.3,6.2
251,고창군,2023-03,9,16.8,2.2,26.6
251,고창군,2023-04,13.2,19.6,6.7,63.7
251,고창군,2023-05,18.4,24.4,13.2,173
251,고창군,2023-06,22.3,28.3,17.6,122.5
251,고창군,2023-07,26.1,30.2,22.9,526.2
251,고창군,2023-08,26.9,32.1,22.9,190.2
251,고창군,2023-09,23,28.1,19.1,190.5
251,고창군,2023-10,15.3,21.9,9.9,11.5
251,고창군,2023-11,9,14.1,4.1,67.5
251,고창군,2023-12,3.6,8,-.3,110.8
251,고창군,2024-01,1.7,6.4,-2.5,48.1
251,고창군,2024-02,5.1,9.7,.9,87.8
251,고창군,2024-03,6.9,13,1.2,58.7
251,고창군,2024-04,14.8,21.7,9.1,63.9
251,고창군,2024-05,17.7,24.4,11.8,81
251,고창군,2024-06,22.5,28.9,17.1,82.6
251,고창군,2024-07,27,30.8,24.2,287.2
251,고창군,2024-08,28.2,33.7,24.1,55.9
251,고창군,2024-09,25.9,31.7,21.5,165.1
251,고창군,2024-10,16.7,22,12.2,110.6
251,고창군,2024-11,10.2,16.3,5.1,64.5
251,고창군,2024-12,2.7,7,-1.4,30.7
252,영광군,2020-01,3.3,7.5,-.4,62.9
252,영광군,2020-02,3.9,9.1,-.8,45.7
252,영광군,2020-03,7.2,13,1.4,47
252,영광군,2020-04,9.8,15.9,3.8,41.1
252,영광군,2020-05,17.3,22.9,12.6,125.7
252,영광군,2020-06,22.2,27.3,18.5,180.3
252,영광군,2020-07,22.9,26.5,20.4,531.4
252,영광군,2020-08,27.3,31.5,24.5,382.4
252,영광군,2020-09,20.8,25.7,17.1,266.7
252,영광군,2020-10,14.1,20.2,9,16.5
252,영광군,2020-11,9.4,14.6,4.5,71.9
252,영광군,2020-12,1.4,6.8,-3,16.3
252,영광군,2021-01,.2,5.1,-4.3,34.4
252,영광군,2021-02,3.7,9.2,-1.3,29.4
252,영광군,2021-03,8.2,14.2,3,97
252,영광군,2021-04,13.1,19.1,7.3,38.8
252,영광군,2021-05,17,22.6,11.6,91.1
252,영광군,2021-06,22.3,27.4,18.2,153.4
252,영광군,2021-07,26.6,31.6,22.9,195.4
252,영광군,2021-08,25.4,30.5,22.1,275.2
252,영광군,2021-09,22.4,27,18.6,116.4
252,영광군,2021-10,15.9,21.9,11,50.7
252,영광군,2021-11,9.5,15.4,4.6,108.6
252,영광군,2021-12,3.2,8.4,-1.4,12.2
252,영광군,2022-01,0,4.8,-4.2,5.9
252,영광군,2022-02,.5,5.7,-4.4,5.3
252,영광군,2022-03,7.6,13.7,1.9,97.7
252,영광군,2022-04,13.2,19.7,7.3,50.3
252,영광군,2022-05,17.5,24.1,11.7,4.4
252,영광군,2022-06,22.9,27.4,19.4,116
252,영광군,2022-07,26.5,30.6,23.1,132.6
252,영광군,2022-08,26.3,30,23.4,114.6
252,영광군,2022-09,21.7,26.9,17.6,112.6
252,영광군,2022-10,14.4,20.2,9,59.1
252,영광군,2022-11,10.3,17.2,4.3,69.1
252,영광군,2022-12,.1,4.9,-4.3,35.1
252,영광군,2023-01,.7,5.9,-4.4,30.5
252,영광군,2023-02,2.2,7.6,-2.7,9.1
252,영광군,2023-03,8.7,15.5,2.4,36.2
252,영광군,2023-04,12.8,19,6.6,65.2
252,영광군,2023-05,18.1,23.7,13.1,199.4
252,영광군,2023-06,22.2,27.3,18.2,136.5
252,영광군,2023-07,25.9,29.8,23,538.1
252,영광군,2023-08,26.9,31.7,23.3,143.1
252,영광군,2023-09,23.1,28,19.4,166
252,영광군,2023-10,15.7,21.5,10.5,15.2
252,영광군,2023-11,9.4,14.1,4.6,61.1
252,영광군,2023-12,3.7,8.1,-.4,95.7
252,영광군,2024-01,2.1,6.5,-1.9,40
252,영광군,2024-02,4.9,9.4,1,105.2
252,영광군,2024-03,6.8,12.3,1.6,63.7
252,영광군,2024-04,14.3,20.2,9,73.6
252,영광군,2024-05,17.4,23.2,12.1,95.6
252,영광군,2024-06,22.5,27.8,18,88.3
252,영광군,2024-07,26.9,30.4,24.4,206
252,영광군,2024-08,28.3,33.3,24.6,57.4
252,영광군,2024-09,25.8,31.1,21.8,113.9
252,영광군,2024-10,16.7,22.2,12.2,102.8
252,영광군,2024-11,10.5,16.3,5.5,79.8
252,영광군,2024-12,3.3,7.5,-.5,25.4
253,김해시,2020-01,5.4,10.3,1.8,117.2
253,김해시,2020-02,6.1,11.7,1.3,65.7
253,김해시,2020-03,9.8,15.7,4.5,41.7
253,김해시,2020-04,12.2,18.8,7,57.4
253,김해시,2020-05,18.5,24.2,14,73.4
253,김해시,2020-06,23.3,29.1,19,239.1
253,김해시,2020-07,22.7,26.5,20.2,534.9
253,김해시,2020-08,27.7,32,24.6,200.1
253,김해시,2020-09,21.7,26.6,18,278.8
253,김해시,2020-10,16.2,22.5,11.6,26.6
253,김해시,2020-11,11,16.6,6.3,61.3
253,김해시,2020-12,2.7,8.2,-1.7,6.3
253,김해시,2021-01,1.8,7.4,-3.1,15.2
253,김해시,2021-02,6.1,12,1,36.5
253,김해시,2021-03,10.8,16.7,6,163.5
253,김해시,2021-04,14.6,21.1,9.1,84
253,김해시,2021-05,18,23.3,13.5,149.7
253,김해시,2021-06,22.2,27.3,18.3,120.5
253,김해시,2021-07,26.5,31.2,23,427.3
253,김해시,2021-08,26.2,31.1,22.9,360.3
253,김해시,2021-09,22.6,27.2,19.5,101.7
253,김해시,2021-10,17.6,23.5,12.9,24.3
