시도,시군구,법정동,년도,월,전체호수,잉여전력량
대구광역시,동구,부동,2024,08,28,5700
대구광역시,동구,부동,2024,09,28,7330
대구광역시,동구,부동,2024,10,29,6528
대구광역시,동구,부동,2024,11,29,5303
대구광역시,동구,부동,2024,12,29,5762
대구광역시,동구,불로동,2024,01,111,16958
대구광역시,동구,불로동,2024,02,111,19563
대구광역시,동구,불로동,2024,03,111,16967
대구광역시,동구,불로동,2024,04,109,28363
대구광역시,동구,불로동,2024,05,109,29327
대구광역시,동구,불로동,2024,06,109,38937
대구광역시,동구,불로동,2024,07,109,26174
대구광역시,동구,불로동,2024,08,111,20492
대구광역시,동구,불로동,2024,09,113,24197
대구광역시,동구,불로동,2024,10,115,21854
대구광역시,동구,불로동,2024,11,116,19268
대구광역시,동구,불로동,2024,12,117,20523
대구광역시,동구,사복동,2024,01,5,1390
대구광역시,동구,사복동,2024,02,5,1131
대구광역시,동구,사복동,2024,03,5,1350
대구광역시,동구,사복동,2024,04,5,1764
대구광역시,동구,사복동,2024,05,5,1835
대구광역시,동구,사복동,2024,06,5,2171
대구광역시,동구,사복동,2024,07,5,1101
대구광역시,동구,사복동,2024,08,5,1337
대구광역시,동구,사복동,2024,09,5,1271
대구광역시,동구,사복동,2024,10,5,1348
대구광역시,동구,사복동,2024,11,5,1138
대구광역시,동구,사복동,2024,12,5,1253
대구광역시,동구,상매동,2024,01,5,739
대구광역시,동구,상매동,2024,02,5,1267
대구광역시,동구,상매동,2024,03,5,1797
대구광역시,동구,상매동,2024,04,5,2250
대구광역시,동구,상매동,2024,05,5,3042
대구광역시,동구,상매동,2024,06,5,2595
대구광역시,동구,상매동,2024,07,5,1329
대구광역시,동구,상매동,2024,08,5,2083
대구광역시,동구,상매동,2024,09,5,1671
대구광역시,동구,상매동,2024,10,5,1681
대구광역시,동구,상매동,2024,11,5,1429
대구광역시,동구,상매동,2024,12,5,1263
대구광역시,동구,서호동,2024,01,23,3129
대구광역시,동구,서호동,2024,02,23,3767
대구광역시,동구,서호동,2024,03,23,3701
대구광역시,동구,서호동,2024,04,23,5781
대구광역시,동구,서호동,2024,05,23,7316
대구광역시,동구,서호동,2024,06,23,9340
대구광역시,동구,서호동,2024,07,23,6672
대구광역시,동구,서호동,2024,08,23,4064
대구광역시,동구,서호동,2024,09,24,5353
대구광역시,동구,서호동,2024,10,24,4795
대구광역시,동구,서호동,2024,11,26,4439
대구광역시,동구,서호동,2024,12,26,4543
대구광역시,동구,송정동,2024,01,41,6985
대구광역시,동구,송정동,2024,02,41,7243
대구광역시,동구,송정동,2024,03,41,7367
대구광역시,동구,송정동,2024,04,41,11364
대구광역시,동구,송정동,2024,05,41,11215
대구광역시,동구,송정동,2024,06,41,15145
대구광역시,동구,송정동,2024,07,41,8807
대구광역시,동구,송정동,2024,08,42,9349
대구광역시,동구,송정동,2024,09,42,9602
대구광역시,동구,송정동,2024,10,42,8041
대구광역시,동구,송정동,2024,11,43,7437
대구광역시,동구,송정동,2024,12,43,8415
대구광역시,동구,숙천동,2024,01,23,5065
대구광역시,동구,숙천동,2024,02,23,4909
대구광역시,동구,숙천동,2024,03,23,5158
대구광역시,동구,숙천동,2024,04,23,7592
대구광역시,동구,숙천동,2024,05,23,8221
대구광역시,동구,숙천동,2024,06,23,9189
대구광역시,동구,숙천동,2024,07,23,5564
대구광역시,동구,숙천동,2024,08,23,5994
대구광역시,동구,숙천동,2024,09,25,5949
대구광역시,동구,숙천동,2024,10,25,6470
대구광역시,동구,숙천동,2024,11,27,5079
대구광역시,동구,숙천동,2024,12,28,5692
대구광역시,동구,신기동,2024,01,44,6691
대구광역시,동구,신기동,2024,02,44,8198
대구광역시,동구,신기동,2024,03,44,6167
대구광역시,동구,신기동,2024,04,42,11526
대구광역시,동구,신기동,2024,05,42,11519
대구광역시,동구,신기동,2024,06,43,16460
대구광역시,동구,신기동,2024,07,43,12364
대구광역시,동구,신기동,2024,08,43,8209
대구광역시,동구,신기동,2024,09,44,10811
대구광역시,동구,신기동,2024,10,45,9430
대구광역시,동구,신기동,2024,11,45,8667
대구광역시,동구,신기동,2024,12,45,8572
대구광역시,동구,신무동,2024,01,16,3351
대구광역시,동구,신무동,2024,02,16,3483
대구광역시,동구,신무동,2024,03,16,4144
대구광역시,동구,신무동,2024,04,16,4509
대구광역시,동구,신무동,2024,05,16,6390
대구광역시,동구,신무동,2024,06,16,6312
대구광역시,동구,신무동,2024,07,16,3340
대구광역시,동구,신무동,2024,08,16,4561
대구광역시,동구,신무동,2024,09,16,3921
대구광역시,동구,신무동,2024,10,16,3436
대구광역시,동구,신무동,2024,11,16,3479
대구광역시,동구,신무동,2024,12,16,3353
대구광역시,동구,신서동,2024,01,69,23463
대구광역시,동구,신서동,2024,02,69,28483
대구광역시,동구,신서동,2024,03,69,49726
대구광역시,동구,신서동,2024,04,69,58027
대구광역시,동구,신서동,2024,05,69,71538
대구광역시,동구,신서동,2024,06,70,45153
대구광역시,동구,신서동,2024,07,71,23874
대구광역시,동구,신서동,2024,08,72,33917
대구광역시,동구,신서동,2024,09,74,30398
대구광역시,동구,신서동,2024,10,75,37426
대구광역시,동구,신서동,2024,11,75,30347
대구광역시,동구,신서동,2024,12,79,26920
대구광역시,동구,신암동,2024,01,129,19398
대구광역시,동구,신암동,2024,02,129,21713
대구광역시,동구,신암동,2024,03,129,20915
대구광역시,동구,신암동,2024,04,128,31788
대구광역시,동구,신암동,2024,05,129,35759
대구광역시,동구,신암동,2024,06,130,43828
대구광역시,동구,신암동,2024,07,129,27595
대구광역시,동구,신암동,2024,08,129,25615
대구광역시,동구,신암동,2024,09,130,25847
대구광역시,동구,신암동,2024,10,131,24634
대구광역시,동구,신암동,2024,11,131,21827
대구광역시,동구,신암동,2024,12,131,20902
대구광역시,동구,신용동,2024,01,24,3437
대구광역시,동구,신용동,2024,02,24,4256
대구광역시,동구,신용동,2024,03,24,2715
대구광역시,동구,신용동,2024,04,24,5496
대구광역시,동구,신용동,2024,05,24,5514
대구광역시,동구,신용동,2024,06,24,7549
대구광역시,동구,신용동,2024,07,24,5770
대구광역시,동구,신용동,2024,08,24,3735
대구광역시,동구,신용동,2024,09,24,4848
대구광역시,동구,신용동,2024,10,24,3437
대구광역시,동구,신용동,2024,11,25,3464
대구광역시,동구,신용동,2024,12,25,3656
대구광역시,동구,신천동,2024,01,59,7811
대구광역시,동구,신천동,2024,02,59,9124
대구광역시,동구,신천동,2024,03,59,8729
대구광역시,동구,신천동,2024,04,57,13462
대구광역시,동구,신천동,2024,05,58,15904
대구광역시,동구,신천동,2024,06,58,19591
대구광역시,동구,신천동,2024,07,58,12317
대구광역시,동구,신천동,2024,08,59,10783
대구광역시,동구,신천동,2024,09,60,11679
대구광역시,동구,신천동,2024,10,61,10935
대구광역시,동구,신천동,2024,11,61,10087
대구광역시,동구,신천동,2024,12,61,9576
대구광역시,동구,신평동,2024,01,25,3344
대구광역시,동구,신평동,2024,02,25,3723
대구광역시,동구,신평동,2024,03,25,3832
대구광역시,동구,신평동,2024,04,25,5948
대구광역시,동구,신평동,2024,05,25,6622
대구광역시,동구,신평동,2024,06,25,7992
대구광역시,동구,신평동,2024,07,25,4869
대구광역시,동구,신평동,2024,08,25,4712
대구광역시,동구,신평동,2024,09,25,4905
대구광역시,동구,신평동,2024,10,25,4354
대구광역시,동구,신평동,2024,11,25,3623
대구광역시,동구,신평동,2024,12,25,3168
대구광역시,동구,용계동,2024,01,53,6612
대구광역시,동구,용계동,2024,02,53,7387
대구광역시,동구,용계동,2024,03,53,6988
대구광역시,동구,용계동,2024,04,53,12348
대구광역시,동구,용계동,2024,05,53,13651
대구광역시,동구,용계동,2024,06,53,18595
대구광역시,동구,용계동,2024,07,53,12582
대구광역시,동구,용계동,2024,08,54,9603
대구광역시,동구,용계동,2024,09,55,12019
대구광역시,동구,용계동,2024,10,55,10554
대구광역시,동구,용계동,2024,11,57,8921
대구광역시,동구,용계동,2024,12,57,8343
대구광역시,동구,용수동,2024,01,16,4769
대구광역시,동구,용수동,2024,02,16,5936
대구광역시,동구,용수동,2024,03,16,8295
대구광역시,동구,용수동,2024,04,16,11251
대구광역시,동구,용수동,2024,05,16,17153
대구광역시,동구,용수동,2024,06,16,16546
대구광역시,동구,용수동,2024,07,16,8936
대구광역시,동구,용수동,2024,08,16,12821
대구광역시,동구,용수동,2024,09,16,10733
대구광역시,동구,용수동,2024,10,17,9550
대구광역시,동구,용수동,2024,11,17,8658
대구광역시,동구,용수동,2024,12,17,6430
대구광역시,동구,율암동,2024,01,7,1030
대구광역시,동구,율암동,2024,02,7,1043
대구광역시,동구,율암동,2024,03,7,1543
대구광역시,동구,율암동,2024,04,7,1903
대구광역시,동구,율암동,2024,05,7,3178
대구광역시,동구,율암동,2024,06,7,2797
대구광역시,동구,율암동,2024,07,8,1548
대구광역시,동구,율암동,2024,08,8,2372
대구광역시,동구,율암동,2024,09,8,2077
대구광역시,동구,율암동,2024,10,8,1981
대구광역시,동구,율암동,2024,11,8,1575
대구광역시,동구,율암동,2024,12,8,1317
대구광역시,동구,율하동,2024,01,176,29622
대구광역시,동구,율하동,2024,02,176,30623
대구광역시,동구,율하동,2024,03,176,36324
대구광역시,동구,율하동,2024,04,174,44306
대구광역시,동구,율하동,2024,05,175,57373
대구광역시,동구,율하동,2024,06,176,54206
대구광역시,동구,율하동,2024,07,176,29865
대구광역시,동구,율하동,2024,08,176,38744
대구광역시,동구,율하동,2024,09,181,33857
대구광역시,동구,율하동,2024,10,183,37072
대구광역시,동구,율하동,2024,11,182,33340
대구광역시,동구,율하동,2024,12,183,33619
대구광역시,동구,입석동,2024,01,37,5496
대구광역시,동구,입석동,2024,02,37,5822
대구광역시,동구,입석동,2024,03,37,6135
대구광역시,동구,입석동,2024,04,37,8542
대구광역시,동구,입석동,2024,05,37,10326
대구광역시,동구,입석동,2024,06,37,11624
대구광역시,동구,입석동,2024,07,37,6922
대구광역시,동구,입석동,2024,08,39,7228
대구광역시,동구,입석동,2024,09,39,7350
대구광역시,동구,입석동,2024,10,40,7068
대구광역시,동구,입석동,2024,11,40,6119
대구광역시,동구,입석동,2024,12,40,6037
대구광역시,동구,중대동,2024,01,115,16779
대구광역시,동구,중대동,2024,02,115,20260
대구광역시,동구,중대동,2024,03,115,16261
대구광역시,동구,중대동,2024,04,115,30361
대구광역시,동구,중대동,2024,05,115,31289
대구광역시,동구,중대동,2024,06,115,41864
대구광역시,동구,중대동,2024,07,115,26417
대구광역시,동구,중대동,2024,08,115,21210
대구광역시,동구,중대동,2024,09,115,24083
대구광역시,동구,중대동,2024,10,115,20618
대구광역시,동구,중대동,2024,11,115,18539
대구광역시,동구,중대동,2024,12,115,18158
대구광역시,동구,지묘동,2024,01,54,8085
대구광역시,동구,지묘동,2024,02,54,8439
대구광역시,동구,지묘동,2024,03,54,11017
대구광역시,동구,지묘동,2024,04,54,12270
대구광역시,동구,지묘동,2024,05,54,16364
대구광역시,동구,지묘동,2024,06,54,15377
대구광역시,동구,지묘동,2024,07,54,8292
대구광역시,동구,지묘동,2024,08,54,9438
대구광역시,동구,지묘동,2024,09,55,7977
대구광역시,동구,지묘동,2024,10,55,9313
대구광역시,동구,지묘동,2024,11,55,8309
대구광역시,동구,지묘동,2024,12,55,8621
대구광역시,동구,지저동,2024,01,59,8027
대구광역시,동구,지저동,2024,02,59,9711
대구광역시,동구,지저동,2024,03,59,9064
대구광역시,동구,지저동,2024,04,59,14638
대구광역시,동구,지저동,2024,05,59,15677
대구광역시,동구,지저동,2024,06,59,19262
대구광역시,동구,지저동,2024,07,59,12869
대구광역시,동구,지저동,2024,08,59,9997
대구광역시,동구,지저동,2024,09,60,10895
대구광역시,동구,지저동,2024,10,60,10321
대구광역시,동구,지저동,2024,11,62,9592
대구광역시,동구,지저동,2024,12,62,9847
대구광역시,동구,진인동,2024,01,20,2406
대구광역시,동구,진인동,2024,02,20,3267
대구광역시,동구,진인동,2024,03,20,2961
대구광역시,동구,진인동,2024,04,20,5445
대구광역시,동구,진인동,2024,05,21,6404
대구광역시,동구,진인동,2024,06,21,8339
대구광역시,동구,진인동,2024,07,21,5938
대구광역시,동구,진인동,2024,08,21,4703
대구광역시,동구,진인동,2024,09,21,6019
대구광역시,동구,진인동,2024,10,21,4893
대구광역시,동구,진인동,2024,11,21,3528
대구광역시,동구,진인동,2024,12,21,3454
대구광역시,동구,평광동,2024,01,12,2008
대구광역시,동구,평광동,2024,02,12,1905
대구광역시,동구,평광동,2024,03,12,2942
대구광역시,동구,평광동,2024,04,11,3331
대구광역시,동구,평광동,2024,05,12,4979
대구광역시,동구,평광동,2024,06,12,4490
대구광역시,동구,평광동,2024,07,12,2553
대구광역시,동구,평광동,2024,08,12,3209
대구광역시,동구,평광동,2024,09,12,2428
대구광역시,동구,평광동,2024,10,12,2741
대구광역시,동구,평광동,2024,11,12,2277
대구광역시,동구,평광동,2024,12,12,2132
대구광역시,동구,효목동,2024,01,180,26782
대구광역시,동구,효목동,2024,02,180,29464
대구광역시,동구,효목동,2024,03,180,30872
