년도,월,지역,차종,용도,연료,등록수,순증가량
2021,05,울산,승용,사업용,하이브리드,42,1
2021,05,울산,승합,계,하이브리드,46,0
2021,05,울산,승합,비사업용,하이브리드,0,0
2021,05,울산,승합,사업용,하이브리드,46,0
2021,05,울산,특수,계,하이브리드,0,0
2021,05,울산,특수,비사업용,하이브리드,0,0
2021,05,울산,특수,사업용,하이브리드,0,0
2021,05,울산,화물,계,하이브리드,0,0
2021,05,울산,화물,비사업용,하이브리드,0,0
2021,05,울산,화물,사업용,하이브리드,0,0
2021,05,인천,소계,계,하이브리드,69579,2102
2021,05,인천,소계,비사업용,하이브리드,51807,1842
2021,05,인천,소계,사업용,하이브리드,17772,260
2021,05,인천,승용,계,하이브리드,69536,2102
2021,05,인천,승용,비사업용,하이브리드,51807,1842
2021,05,인천,승용,사업용,하이브리드,17729,260
2021,05,인천,승합,계,하이브리드,43,0
2021,05,인천,승합,비사업용,하이브리드,0,0
2021,05,인천,승합,사업용,하이브리드,43,0
2021,05,인천,특수,계,하이브리드,0,0
2021,05,인천,특수,비사업용,하이브리드,0,0
2021,05,인천,특수,사업용,하이브리드,0,0
2021,05,인천,화물,계,하이브리드,0,0
2021,05,인천,화물,비사업용,하이브리드,0,0
2021,05,인천,화물,사업용,하이브리드,0,0
2021,05,전국,소계,계,하이브리드,764583,17289
2021,05,전국,소계,비사업용,하이브리드,711667,16004
2021,05,전국,소계,사업용,하이브리드,52916,1285
2021,05,전국,승용,계,하이브리드,764222,17288
2021,05,전국,승용,비사업용,하이브리드,711636,16003
2021,05,전국,승용,사업용,하이브리드,52586,1285
2021,05,전국,승합,계,하이브리드,333,0
2021,05,전국,승합,비사업용,하이브리드,4,0
2021,05,전국,승합,사업용,하이브리드,329,0
2021,05,전국,특수,계,하이브리드,0,0
2021,05,전국,특수,비사업용,하이브리드,0,0
2021,05,전국,특수,사업용,하이브리드,0,0
2021,05,전국,화물,계,하이브리드,28,1
2021,05,전국,화물,비사업용,하이브리드,27,1
2021,05,전국,화물,사업용,하이브리드,1,0
2021,05,전남,소계,계,하이브리드,25997,802
2021,05,전남,소계,비사업용,하이브리드,20351,464
2021,05,전남,소계,사업용,하이브리드,5646,338
2021,05,전남,승용,계,하이브리드,25996,802
2021,05,전남,승용,비사업용,하이브리드,20350,464
2021,05,전남,승용,사업용,하이브리드,5646,338
2021,05,전남,승합,계,하이브리드,0,0
2021,05,전남,승합,비사업용,하이브리드,0,0
2021,05,전남,승합,사업용,하이브리드,0,0
2021,05,전남,특수,계,하이브리드,0,0
2021,05,전남,특수,비사업용,하이브리드,0,0
2021,05,전남,특수,사업용,하이브리드,0,0
2021,05,전남,화물,계,하이브리드,1,0
2021,05,전남,화물,비사업용,하이브리드,1,0
2021,05,전남,화물,사업용,하이브리드,0,0
2021,05,전북,소계,계,하이브리드,21608,417
2021,05,전북,소계,비사업용,하이브리드,21364,416
2021,05,전북,소계,사업용,하이브리드,244,1
2021,05,전북,승용,계,하이브리드,21600,417
2021,05,전북,승용,비사업용,하이브리드,21364,416
2021,05,전북,승용,사업용,하이브리드,236,1
2021,05,전북,승합,계,하이브리드,8,0
2021,05,전북,승합,비사업용,하이브리드,0,0
2021,05,전북,승합,사업용,하이브리드,8,0
2021,05,전북,특수,계,하이브리드,0,0
2021,05,전북,특수,비사업용,하이브리드,0,0
2021,05,전북,특수,사업용,하이브리드,0,0
2021,05,전북,화물,계,하이브리드,0,0
2021,05,전북,화물,비사업용,하이브리드,0,0
2021,05,전북,화물,사업용,하이브리드,0,0
2021,05,제주,소계,계,하이브리드,21549,641
2021,05,제주,소계,비사업용,하이브리드,9002,234
2021,05,제주,소계,사업용,하이브리드,12547,407
2021,05,제주,승용,계,하이브리드,21548,641
2021,05,제주,승용,비사업용,하이브리드,9002,234
2021,05,제주,승용,사업용,하이브리드,12546,407
2021,05,제주,승합,계,하이브리드,0,0
2021,05,제주,승합,비사업용,하이브리드,0,0
2021,05,제주,승합,사업용,하이브리드,0,0
2021,05,제주,특수,계,하이브리드,0,0
2021,05,제주,특수,비사업용,하이브리드,0,0
2021,05,제주,특수,사업용,하이브리드,0,0
2021,05,제주,화물,계,하이브리드,1,0
2021,05,제주,화물,비사업용,하이브리드,0,0
2021,05,제주,화물,사업용,하이브리드,1,0
2021,05,충남,소계,계,하이브리드,26558,556
2021,05,충남,소계,비사업용,하이브리드,26365,550
2021,05,충남,소계,사업용,하이브리드,193,6
2021,05,충남,승용,계,하이브리드,26557,556
2021,05,충남,승용,비사업용,하이브리드,26364,550
2021,05,충남,승용,사업용,하이브리드,193,6
2021,05,충남,승합,계,하이브리드,0,0
2021,05,충남,승합,비사업용,하이브리드,0,0
2021,05,충남,승합,사업용,하이브리드,0,0
2021,05,충남,특수,계,하이브리드,0,0
2021,05,충남,특수,비사업용,하이브리드,0,0
2021,05,충남,특수,사업용,하이브리드,0,0
2021,05,충남,화물,계,하이브리드,1,0
2021,05,충남,화물,비사업용,하이브리드,1,0
2021,05,충남,화물,사업용,하이브리드,0,0
2021,05,충북,소계,계,하이브리드,21095,463
2021,05,충북,소계,비사업용,하이브리드,20799,425
2021,05,충북,소계,사업용,하이브리드,296,38
2021,05,충북,승용,계,하이브리드,21090,463
2021,05,충북,승용,비사업용,하이브리드,20797,425
2021,05,충북,승용,사업용,하이브리드,293,38
2021,05,충북,승합,계,하이브리드,3,0
2021,05,충북,승합,비사업용,하이브리드,0,0
2021,05,충북,승합,사업용,하이브리드,3,0
2021,05,충북,특수,계,하이브리드,0,0
2021,05,충북,특수,비사업용,하이브리드,0,0
2021,05,충북,특수,사업용,하이브리드,0,0
2021,05,충북,화물,계,하이브리드,2,0
2021,05,충북,화물,비사업용,하이브리드,2,0
2021,05,충북,화물,사업용,하이브리드,0,0
2021,06,강원,소계,계,하이브리드,20327,447
2021,06,강원,소계,비사업용,하이브리드,20250,447
2021,06,강원,소계,사업용,하이브리드,77,0
2021,06,강원,승용,계,하이브리드,20325,446
2021,06,강원,승용,비사업용,하이브리드,20248,446
2021,06,강원,승용,사업용,하이브리드,77,0
2021,06,강원,승합,계,하이브리드,0,0
2021,06,강원,승합,비사업용,하이브리드,0,0
2021,06,강원,승합,사업용,하이브리드,0,0
2021,06,강원,특수,계,하이브리드,0,0
2021,06,강원,특수,비사업용,하이브리드,0,0
2021,06,강원,특수,사업용,하이브리드,0,0
2021,06,강원,화물,계,하이브리드,2,1
2021,06,강원,화물,비사업용,하이브리드,2,1
2021,06,강원,화물,사업용,하이브리드,0,0
2021,06,경기,소계,계,하이브리드,213645,4893
2021,06,경기,소계,비사업용,하이브리드,212302,4886
2021,06,경기,소계,사업용,하이브리드,1343,7
2021,06,경기,승용,계,하이브리드,213552,4892
2021,06,경기,승용,비사업용,하이브리드,212288,4885
2021,06,경기,승용,사업용,하이브리드,1264,7
2021,06,경기,승합,계,하이브리드,79,0
2021,06,경기,승합,비사업용,하이브리드,0,0
2021,06,경기,승합,사업용,하이브리드,79,0
2021,06,경기,특수,계,하이브리드,0,0
2021,06,경기,특수,비사업용,하이브리드,0,0
2021,06,경기,특수,사업용,하이브리드,0,0
2021,06,경기,화물,계,하이브리드,14,1
2021,06,경기,화물,비사업용,하이브리드,14,1
2021,06,경기,화물,사업용,하이브리드,0,0
2021,06,경남,소계,계,하이브리드,44525,1262
2021,06,경남,소계,비사업용,하이브리드,40382,1156
2021,06,경남,소계,사업용,하이브리드,4143,106
2021,06,경남,승용,계,하이브리드,44523,1262
2021,06,경남,승용,비사업용,하이브리드,40381,1156
2021,06,경남,승용,사업용,하이브리드,4142,106
2021,06,경남,승합,계,하이브리드,1,0
2021,06,경남,승합,비사업용,하이브리드,0,0
2021,06,경남,승합,사업용,하이브리드,1,0
2021,06,경남,특수,계,하이브리드,0,0
2021,06,경남,특수,비사업용,하이브리드,0,0
2021,06,경남,특수,사업용,하이브리드,0,0
2021,06,경남,화물,계,하이브리드,1,0
2021,06,경남,화물,비사업용,하이브리드,1,0
2021,06,경남,화물,사업용,하이브리드,0,0
2021,06,경북,소계,계,하이브리드,31260,757
2021,06,경북,소계,비사업용,하이브리드,31194,753
2021,06,경북,소계,사업용,하이브리드,66,4
2021,06,경북,승용,계,하이브리드,31228,756
2021,06,경북,승용,비사업용,하이브리드,31193,752
2021,06,경북,승용,사업용,하이브리드,35,4
2021,06,경북,승합,계,하이브리드,31,0
2021,06,경북,승합,비사업용,하이브리드,0,0
2021,06,경북,승합,사업용,하이브리드,31,0
2021,06,경북,특수,계,하이브리드,0,0
2021,06,경북,특수,비사업용,하이브리드,0,0
2021,06,경북,특수,사업용,하이브리드,0,0
2021,06,경북,화물,계,하이브리드,1,1
2021,06,경북,화물,비사업용,하이브리드,1,1
2021,06,경북,화물,사업용,하이브리드,0,0
2021,06,광주,소계,계,하이브리드,20233,523
2021,06,광주,소계,비사업용,하이브리드,20118,523
2021,06,광주,소계,사업용,하이브리드,115,0
2021,06,광주,승용,계,하이브리드,20207,523
2021,06,광주,승용,비사업용,하이브리드,20118,523
2021,06,광주,승용,사업용,하이브리드,89,0
2021,06,광주,승합,계,하이브리드,26,0
2021,06,광주,승합,비사업용,하이브리드,0,0
2021,06,광주,승합,사업용,하이브리드,26,0
2021,06,광주,특수,계,하이브리드,0,0
2021,06,광주,특수,비사업용,하이브리드,0,0
2021,06,광주,특수,사업용,하이브리드,0,0
2021,06,광주,화물,계,하이브리드,0,0
2021,06,광주,화물,비사업용,하이브리드,0,0
2021,06,광주,화물,사업용,하이브리드,0,0
2021,06,대구,소계,계,하이브리드,40925,1242
2021,06,대구,소계,비사업용,하이브리드,40459,1232
2021,06,대구,소계,사업용,하이브리드,466,10
2021,06,대구,승용,계,하이브리드,40910,1241
2021,06,대구,승용,비사업용,하이브리드,40457,1231
2021,06,대구,승용,사업용,하이브리드,453,10
2021,06,대구,승합,계,하이브리드,14,0
2021,06,대구,승합,비사업용,하이브리드,1,0
2021,06,대구,승합,사업용,하이브리드,13,0
2021,06,대구,특수,계,하이브리드,0,0
2021,06,대구,특수,비사업용,하이브리드,0,0
2021,06,대구,특수,사업용,하이브리드,0,0
2021,06,대구,화물,계,하이브리드,1,1
2021,06,대구,화물,비사업용,하이브리드,1,1
2021,06,대구,화물,사업용,하이브리드,0,0
2021,06,대전,소계,계,하이브리드,20167,466
2021,06,대전,소계,비사업용,하이브리드,20088,460
2021,06,대전,소계,사업용,하이브리드,79,6
2021,06,대전,승용,계,하이브리드,20165,466
2021,06,대전,승용,비사업용,하이브리드,20086,460
2021,06,대전,승용,사업용,하이브리드,79,6
2021,06,대전,승합,계,하이브리드,0,0
2021,06,대전,승합,비사업용,하이브리드,0,0
2021,06,대전,승합,사업용,하이브리드,0,0
2021,06,대전,특수,계,하이브리드,0,0
2021,06,대전,특수,비사업용,하이브리드,0,0
2021,06,대전,특수,사업용,하이브리드,0,0
2021,06,대전,화물,계,하이브리드,2,0
2021,06,대전,화물,비사업용,하이브리드,2,0
2021,06,대전,화물,사업용,하이브리드,0,0
2021,06,부산,소계,계,하이브리드,48081,1896
2021,06,부산,소계,비사업용,하이브리드,44423,1697
2021,06,부산,소계,사업용,하이브리드,3658,199
2021,06,부산,승용,계,하이브리드,48077,1896
2021,06,부산,승용,비사업용,하이브리드,44421,1697
2021,06,부산,승용,사업용,하이브리드,3656,199
2021,06,부산,승합,계,하이브리드,3,0
2021,06,부산,승합,비사업용,하이브리드,1,0
2021,06,부산,승합,사업용,하이브리드,2,0
2021,06,부산,특수,계,하이브리드,0,0
2021,06,부산,특수,비사업용,하이브리드,0,0
2021,06,부산,특수,사업용,하이브리드,0,0
2021,06,부산,화물,계,하이브리드,1,0
2021,06,부산,화물,비사업용,하이브리드,1,0
2021,06,부산,화물,사업용,하이브리드,0,0
2021,06,서울,소계,계,하이브리드,128223,2226
2021,06,서울,소계,비사업용,하이브리드,121808,2298
2021,06,서울,소계,사업용,하이브리드,6415,-72
2021,06,서울,승용,계,하이브리드,128168,2227
2021,06,서울,승용,비사업용,하이브리드,121804,2299
2021,06,서울,승용,사업용,하이브리드,6364,-72
2021,06,서울,승합,계,하이브리드,52,0
2021,06,서울,승합,비사업용,하이브리드,1,0
2021,06,서울,승합,사업용,하이브리드,51,0
2021,06,서울,특수,계,하이브리드,0,0
2021,06,서울,특수,비사업용,하이브리드,0,0
2021,06,서울,특수,사업용,하이브리드,0,0
2021,06,서울,화물,계,하이브리드,3,-1
2021,06,서울,화물,비사업용,하이브리드,3,-1
2021,06,서울,화물,사업용,하이브리드,0,0
2021,06,세종,소계,계,하이브리드,8976,200
2021,06,세종,소계,비사업용,하이브리드,8949,201
2021,06,세종,소계,사업용,하이브리드,27,-1
2021,06,세종,승용,계,하이브리드,8948,200
2021,06,세종,승용,비사업용,하이브리드,8947,201
2021,06,세종,승용,사업용,하이브리드,1,-1
2021,06,세종,승합,계,하이브리드,27,0
2021,06,세종,승합,비사업용,하이브리드,1,0
2021,06,세종,승합,사업용,하이브리드,26,0
2021,06,세종,특수,계,하이브리드,0,0
2021,06,세종,특수,비사업용,하이브리드,0,0
2021,06,세종,특수,사업용,하이브리드,0,0
2021,06,세종,화물,계,하이브리드,1,0
2021,06,세종,화물,비사업용,하이브리드,1,0
2021,06,세종,화물,사업용,하이브리드,0,0
2021,06,울산,소계,계,하이브리드,16119,372
2021,06,울산,소계,비사업용,하이브리드,16031,372
2021,06,울산,소계,사업용,하이브리드,88,0
2021,06,울산,승용,계,하이브리드,16073,372
2021,06,울산,승용,비사업용,하이브리드,16031,372
2021,06,울산,승용,사업용,하이브리드,42,0
2021,06,울산,승합,계,하이브리드,46,0
2021,06,울산,승합,비사업용,하이브리드,0,0
2021,06,울산,승합,사업용,하이브리드,46,0
